"","pattern","replacement","feature","sentiment"
"8156"," (nicht|nichts|kein|keine|keinen) glücklichstem "," NOT_glücklichstem "," NOT_glücklichstem ",-1
"8157"," (nicht|nichts|kein|keine|keinen) glücklichsten "," NOT_glücklichsten "," NOT_glücklichsten ",-1
"8158"," (nicht|nichts|kein|keine|keinen) glücklichster "," NOT_glücklichster "," NOT_glücklichster ",-1
"8159"," (nicht|nichts|kein|keine|keinen) glücklichstes "," NOT_glücklichstes "," NOT_glücklichstes ",-1
"26571"," (nicht|nichts|kein|keine|keinen) glücklos "," NOT_glücklos "," NOT_glücklos ",1
"26572"," (nicht|nichts|kein|keine|keinen) glücklose "," NOT_glücklose "," NOT_glücklose ",1
"26573"," (nicht|nichts|kein|keine|keinen) glücklosem "," NOT_glücklosem "," NOT_glücklosem ",1
"26574"," (nicht|nichts|kein|keine|keinen) glücklosen "," NOT_glücklosen "," NOT_glücklosen ",1
"26575"," (nicht|nichts|kein|keine|keinen) glückloser "," NOT_glückloser "," NOT_glückloser ",1
"26576"," (nicht|nichts|kein|keine|keinen) glücklosere "," NOT_glücklosere "," NOT_glücklosere ",1
"26577"," (nicht|nichts|kein|keine|keinen) glückloserem "," NOT_glückloserem "," NOT_glückloserem ",1
"26578"," (nicht|nichts|kein|keine|keinen) glückloseren "," NOT_glückloseren "," NOT_glückloseren ",1
"26579"," (nicht|nichts|kein|keine|keinen) glückloserer "," NOT_glückloserer "," NOT_glückloserer ",1
"26580"," (nicht|nichts|kein|keine|keinen) glückloseres "," NOT_glückloseres "," NOT_glückloseres ",1
"26581"," (nicht|nichts|kein|keine|keinen) glückloses "," NOT_glückloses "," NOT_glückloses ",1
"26582"," (nicht|nichts|kein|keine|keinen) glücklosest "," NOT_glücklosest "," NOT_glücklosest ",1
"26583"," (nicht|nichts|kein|keine|keinen) glückloseste "," NOT_glückloseste "," NOT_glückloseste ",1
"26584"," (nicht|nichts|kein|keine|keinen) glücklosestem "," NOT_glücklosestem "," NOT_glücklosestem ",1
"26585"," (nicht|nichts|kein|keine|keinen) glücklosesten "," NOT_glücklosesten "," NOT_glücklosesten ",1
"26586"," (nicht|nichts|kein|keine|keinen) glücklosester "," NOT_glücklosester "," NOT_glücklosester ",1
"26587"," (nicht|nichts|kein|keine|keinen) glücklosestes "," NOT_glücklosestes "," NOT_glücklosestes ",1
"19100"," (nicht|nichts|kein|keine|keinen) glücklosigkeit "," NOT_glücklosigkeit "," NOT_glücklosigkeit ",1
"8160"," (nicht|nichts|kein|keine|keinen) glückreich "," NOT_glückreich "," NOT_glückreich ",-1
"925"," (nicht|nichts|kein|keine|keinen) glücks "," NOT_glücks "," NOT_glücks ",-1
"8161"," (nicht|nichts|kein|keine|keinen) glückselig "," NOT_glückselig "," NOT_glückselig ",-1
"926"," (nicht|nichts|kein|keine|keinen) glückseligkeit "," NOT_glückseligkeit "," NOT_glückseligkeit ",-1
"927"," (nicht|nichts|kein|keine|keinen) glückseligkeiten "," NOT_glückseligkeiten "," NOT_glückseligkeiten ",-1
"19101"," (nicht|nichts|kein|keine|keinen) glücksspiel "," NOT_glücksspiel "," NOT_glücksspiel ",1
"8162"," (nicht|nichts|kein|keine|keinen) glückverheißend "," NOT_glückverheißend "," NOT_glückverheißend ",-1
"928"," (nicht|nichts|kein|keine|keinen) glückwunsch "," NOT_glückwunsch "," NOT_glückwunsch ",-1
"932"," (nicht|nichts|kein|keine|keinen) glückwünsche "," NOT_glückwünsche "," NOT_glückwünsche ",-1
"933"," (nicht|nichts|kein|keine|keinen) glückwünschen "," NOT_glückwünschen "," NOT_glückwünschen ",-1
"929"," (nicht|nichts|kein|keine|keinen) glückwunsches "," NOT_glückwunsches "," NOT_glückwunsches ",-1
"930"," (nicht|nichts|kein|keine|keinen) glückwunschs "," NOT_glückwunschs "," NOT_glückwunschs ",-1
"931"," (nicht|nichts|kein|keine|keinen) glückwunschschreiben "," NOT_glückwunschschreiben "," NOT_glückwunschschreiben ",-1
"26588"," (nicht|nichts|kein|keine|keinen) glühen "," NOT_glühen "," NOT_glühen ",1
"8163"," (nicht|nichts|kein|keine|keinen) glühend "," NOT_glühend "," NOT_glühend ",-1
"19099"," (nicht|nichts|kein|keine|keinen) glut "," NOT_glut "," NOT_glut ",1
"934"," (nicht|nichts|kein|keine|keinen) gnade "," NOT_gnade "," NOT_gnade ",-1
"935"," (nicht|nichts|kein|keine|keinen) gnaden "," NOT_gnaden "," NOT_gnaden ",-1
"19102"," (nicht|nichts|kein|keine|keinen) gnadenerlass "," NOT_gnadenerlass "," NOT_gnadenerlass ",1
"26589"," (nicht|nichts|kein|keine|keinen) gnadenlos "," NOT_gnadenlos "," NOT_gnadenlos ",1
"26590"," (nicht|nichts|kein|keine|keinen) gnadenlose "," NOT_gnadenlose "," NOT_gnadenlose ",1
"26591"," (nicht|nichts|kein|keine|keinen) gnadenlosem "," NOT_gnadenlosem "," NOT_gnadenlosem ",1
"26592"," (nicht|nichts|kein|keine|keinen) gnadenlosen "," NOT_gnadenlosen "," NOT_gnadenlosen ",1
"26593"," (nicht|nichts|kein|keine|keinen) gnadenloser "," NOT_gnadenloser "," NOT_gnadenloser ",1
"26594"," (nicht|nichts|kein|keine|keinen) gnadenlosere "," NOT_gnadenlosere "," NOT_gnadenlosere ",1
"26595"," (nicht|nichts|kein|keine|keinen) gnadenloserem "," NOT_gnadenloserem "," NOT_gnadenloserem ",1
"26596"," (nicht|nichts|kein|keine|keinen) gnadenloseren "," NOT_gnadenloseren "," NOT_gnadenloseren ",1
"26597"," (nicht|nichts|kein|keine|keinen) gnadenloserer "," NOT_gnadenloserer "," NOT_gnadenloserer ",1
"26598"," (nicht|nichts|kein|keine|keinen) gnadenloseres "," NOT_gnadenloseres "," NOT_gnadenloseres ",1
"26599"," (nicht|nichts|kein|keine|keinen) gnadenloses "," NOT_gnadenloses "," NOT_gnadenloses ",1
"26600"," (nicht|nichts|kein|keine|keinen) gnadenlosest "," NOT_gnadenlosest "," NOT_gnadenlosest ",1
"26601"," (nicht|nichts|kein|keine|keinen) gnadenloseste "," NOT_gnadenloseste "," NOT_gnadenloseste ",1
"26602"," (nicht|nichts|kein|keine|keinen) gnadenlosestem "," NOT_gnadenlosestem "," NOT_gnadenlosestem ",1
"26603"," (nicht|nichts|kein|keine|keinen) gnadenlosesten "," NOT_gnadenlosesten "," NOT_gnadenlosesten ",1
"26604"," (nicht|nichts|kein|keine|keinen) gnadenlosester "," NOT_gnadenlosester "," NOT_gnadenlosester ",1
"26605"," (nicht|nichts|kein|keine|keinen) gnadenlosestes "," NOT_gnadenlosestes "," NOT_gnadenlosestes ",1
"19103"," (nicht|nichts|kein|keine|keinen) gnadenlosigkeit "," NOT_gnadenlosigkeit "," NOT_gnadenlosigkeit ",1
"8164"," (nicht|nichts|kein|keine|keinen) gnädig "," NOT_gnädig "," NOT_gnädig ",-1
"8165"," (nicht|nichts|kein|keine|keinen) gnädige "," NOT_gnädige "," NOT_gnädige ",-1
"8166"," (nicht|nichts|kein|keine|keinen) gnädigem "," NOT_gnädigem "," NOT_gnädigem ",-1
"8167"," (nicht|nichts|kein|keine|keinen) gnädigen "," NOT_gnädigen "," NOT_gnädigen ",-1
"8168"," (nicht|nichts|kein|keine|keinen) gnädiger "," NOT_gnädiger "," NOT_gnädiger ",-1
"8169"," (nicht|nichts|kein|keine|keinen) gnädigere "," NOT_gnädigere "," NOT_gnädigere ",-1
"8170"," (nicht|nichts|kein|keine|keinen) gnädigerem "," NOT_gnädigerem "," NOT_gnädigerem ",-1
"8171"," (nicht|nichts|kein|keine|keinen) gnädigeren "," NOT_gnädigeren "," NOT_gnädigeren ",-1
"8172"," (nicht|nichts|kein|keine|keinen) gnädigerer "," NOT_gnädigerer "," NOT_gnädigerer ",-1
"8173"," (nicht|nichts|kein|keine|keinen) gnädigeres "," NOT_gnädigeres "," NOT_gnädigeres ",-1
"8174"," (nicht|nichts|kein|keine|keinen) gnädiges "," NOT_gnädiges "," NOT_gnädiges ",-1
"8175"," (nicht|nichts|kein|keine|keinen) gnädigst "," NOT_gnädigst "," NOT_gnädigst ",-1
"8176"," (nicht|nichts|kein|keine|keinen) gnädigste "," NOT_gnädigste "," NOT_gnädigste ",-1
"8177"," (nicht|nichts|kein|keine|keinen) gnädigstem "," NOT_gnädigstem "," NOT_gnädigstem ",-1
"8178"," (nicht|nichts|kein|keine|keinen) gnädigsten "," NOT_gnädigsten "," NOT_gnädigsten ",-1
"8179"," (nicht|nichts|kein|keine|keinen) gnädigster "," NOT_gnädigster "," NOT_gnädigster ",-1
"8180"," (nicht|nichts|kein|keine|keinen) gnädigstes "," NOT_gnädigstes "," NOT_gnädigstes ",-1
"936"," (nicht|nichts|kein|keine|keinen) gold "," NOT_gold "," NOT_gold ",-1
"8181"," (nicht|nichts|kein|keine|keinen) golden "," NOT_golden "," NOT_golden ",-1
"8182"," (nicht|nichts|kein|keine|keinen) goldene "," NOT_goldene "," NOT_goldene ",-1
"8183"," (nicht|nichts|kein|keine|keinen) goldenem "," NOT_goldenem "," NOT_goldenem ",-1
"8184"," (nicht|nichts|kein|keine|keinen) goldenen "," NOT_goldenen "," NOT_goldenen ",-1
"8185"," (nicht|nichts|kein|keine|keinen) goldener "," NOT_goldener "," NOT_goldener ",-1
"8186"," (nicht|nichts|kein|keine|keinen) goldenere "," NOT_goldenere "," NOT_goldenere ",-1
"8187"," (nicht|nichts|kein|keine|keinen) goldenerem "," NOT_goldenerem "," NOT_goldenerem ",-1
"8188"," (nicht|nichts|kein|keine|keinen) goldeneren "," NOT_goldeneren "," NOT_goldeneren ",-1
"8189"," (nicht|nichts|kein|keine|keinen) goldenerer "," NOT_goldenerer "," NOT_goldenerer ",-1
"8190"," (nicht|nichts|kein|keine|keinen) goldeneres "," NOT_goldeneres "," NOT_goldeneres ",-1
"8191"," (nicht|nichts|kein|keine|keinen) goldenes "," NOT_goldenes "," NOT_goldenes ",-1
"8192"," (nicht|nichts|kein|keine|keinen) goldenst "," NOT_goldenst "," NOT_goldenst ",-1
"8193"," (nicht|nichts|kein|keine|keinen) goldenste "," NOT_goldenste "," NOT_goldenste ",-1
"8194"," (nicht|nichts|kein|keine|keinen) goldenstem "," NOT_goldenstem "," NOT_goldenstem ",-1
"8195"," (nicht|nichts|kein|keine|keinen) goldensten "," NOT_goldensten "," NOT_goldensten ",-1
"8196"," (nicht|nichts|kein|keine|keinen) goldenster "," NOT_goldenster "," NOT_goldenster ",-1
"8197"," (nicht|nichts|kein|keine|keinen) goldenstes "," NOT_goldenstes "," NOT_goldenstes ",-1
"8198"," (nicht|nichts|kein|keine|keinen) goldgelb "," NOT_goldgelb "," NOT_goldgelb ",-1
"8199"," (nicht|nichts|kein|keine|keinen) goldhaltig "," NOT_goldhaltig "," NOT_goldhaltig ",-1
"8200"," (nicht|nichts|kein|keine|keinen) goldig "," NOT_goldig "," NOT_goldig ",-1
"8201"," (nicht|nichts|kein|keine|keinen) goldige "," NOT_goldige "," NOT_goldige ",-1
"8202"," (nicht|nichts|kein|keine|keinen) goldigem "," NOT_goldigem "," NOT_goldigem ",-1
"8203"," (nicht|nichts|kein|keine|keinen) goldigen "," NOT_goldigen "," NOT_goldigen ",-1
"8204"," (nicht|nichts|kein|keine|keinen) goldiger "," NOT_goldiger "," NOT_goldiger ",-1
"8205"," (nicht|nichts|kein|keine|keinen) goldigere "," NOT_goldigere "," NOT_goldigere ",-1
"8206"," (nicht|nichts|kein|keine|keinen) goldigerem "," NOT_goldigerem "," NOT_goldigerem ",-1
"8207"," (nicht|nichts|kein|keine|keinen) goldigeren "," NOT_goldigeren "," NOT_goldigeren ",-1
"8208"," (nicht|nichts|kein|keine|keinen) goldigerer "," NOT_goldigerer "," NOT_goldigerer ",-1
"8209"," (nicht|nichts|kein|keine|keinen) goldigeres "," NOT_goldigeres "," NOT_goldigeres ",-1
"8210"," (nicht|nichts|kein|keine|keinen) goldiges "," NOT_goldiges "," NOT_goldiges ",-1
"8211"," (nicht|nichts|kein|keine|keinen) goldigst "," NOT_goldigst "," NOT_goldigst ",-1
"8212"," (nicht|nichts|kein|keine|keinen) goldigste "," NOT_goldigste "," NOT_goldigste ",-1
"8213"," (nicht|nichts|kein|keine|keinen) goldigstem "," NOT_goldigstem "," NOT_goldigstem ",-1
"8214"," (nicht|nichts|kein|keine|keinen) goldigsten "," NOT_goldigsten "," NOT_goldigsten ",-1
"8215"," (nicht|nichts|kein|keine|keinen) goldigster "," NOT_goldigster "," NOT_goldigster ",-1
"8216"," (nicht|nichts|kein|keine|keinen) goldigstes "," NOT_goldigstes "," NOT_goldigstes ",-1
"8217"," (nicht|nichts|kein|keine|keinen) goldner "," NOT_goldner "," NOT_goldner ",-1
"8218"," (nicht|nichts|kein|keine|keinen) goldnere "," NOT_goldnere "," NOT_goldnere ",-1
"8219"," (nicht|nichts|kein|keine|keinen) goldnerem "," NOT_goldnerem "," NOT_goldnerem ",-1
"8220"," (nicht|nichts|kein|keine|keinen) goldneren "," NOT_goldneren "," NOT_goldneren ",-1
"8221"," (nicht|nichts|kein|keine|keinen) goldnerer "," NOT_goldnerer "," NOT_goldnerer ",-1
"8222"," (nicht|nichts|kein|keine|keinen) goldneres "," NOT_goldneres "," NOT_goldneres ",-1
"8482"," (nicht|nichts|kein|keine|keinen) gönn "," NOT_gönn "," NOT_gönn ",-1
"8483"," (nicht|nichts|kein|keine|keinen) gönne "," NOT_gönne "," NOT_gönne ",-1
"8484"," (nicht|nichts|kein|keine|keinen) gönnen "," NOT_gönnen "," NOT_gönnen ",-1
"959"," (nicht|nichts|kein|keine|keinen) gönner "," NOT_gönner "," NOT_gönner ",-1
"960"," (nicht|nichts|kein|keine|keinen) gönnern "," NOT_gönnern "," NOT_gönnern ",-1
"961"," (nicht|nichts|kein|keine|keinen) gönners "," NOT_gönners "," NOT_gönners ",-1
"962"," (nicht|nichts|kein|keine|keinen) gönnerschaft "," NOT_gönnerschaft "," NOT_gönnerschaft ",-1
"8485"," (nicht|nichts|kein|keine|keinen) gönnest "," NOT_gönnest "," NOT_gönnest ",-1
"8486"," (nicht|nichts|kein|keine|keinen) gönnet "," NOT_gönnet "," NOT_gönnet ",-1
"8487"," (nicht|nichts|kein|keine|keinen) gönnst "," NOT_gönnst "," NOT_gönnst ",-1
"8488"," (nicht|nichts|kein|keine|keinen) gönnt "," NOT_gönnt "," NOT_gönnt ",-1
"8489"," (nicht|nichts|kein|keine|keinen) gönnte "," NOT_gönnte "," NOT_gönnte ",-1
"8490"," (nicht|nichts|kein|keine|keinen) gönnten "," NOT_gönnten "," NOT_gönnten ",-1
"8491"," (nicht|nichts|kein|keine|keinen) gönntest "," NOT_gönntest "," NOT_gönntest ",-1
"8492"," (nicht|nichts|kein|keine|keinen) gönntet "," NOT_gönntet "," NOT_gönntet ",-1
"937"," (nicht|nichts|kein|keine|keinen) goodwill-abschreibung "," NOT_goodwill-abschreibung "," NOT_goodwill-abschreibung ",-1
"8223"," (nicht|nichts|kein|keine|keinen) goodwill "," NOT_goodwill "," NOT_goodwill ",-1
"19127"," (nicht|nichts|kein|keine|keinen) gör "," NOT_gör "," NOT_gör ",1
"963"," (nicht|nichts|kein|keine|keinen) götterbaum "," NOT_götterbaum "," NOT_götterbaum ",-1
"964"," (nicht|nichts|kein|keine|keinen) götterbild "," NOT_götterbild "," NOT_götterbild ",-1
"8493"," (nicht|nichts|kein|keine|keinen) göttergleich "," NOT_göttergleich "," NOT_göttergleich ",-1
"26606"," (nicht|nichts|kein|keine|keinen) gotteslästerlich "," NOT_gotteslästerlich "," NOT_gotteslästerlich ",1
"19104"," (nicht|nichts|kein|keine|keinen) gotteslästerung "," NOT_gotteslästerung "," NOT_gotteslästerung ",1
"8224"," (nicht|nichts|kein|keine|keinen) gottgefällig "," NOT_gottgefällig "," NOT_gottgefällig ",-1
"8225"," (nicht|nichts|kein|keine|keinen) gottgegeben "," NOT_gottgegeben "," NOT_gottgegeben ",-1
"8494"," (nicht|nichts|kein|keine|keinen) göttlich "," NOT_göttlich "," NOT_göttlich ",-1
"8495"," (nicht|nichts|kein|keine|keinen) göttliche "," NOT_göttliche "," NOT_göttliche ",-1
"8496"," (nicht|nichts|kein|keine|keinen) göttlichem "," NOT_göttlichem "," NOT_göttlichem ",-1
"8497"," (nicht|nichts|kein|keine|keinen) göttlichen "," NOT_göttlichen "," NOT_göttlichen ",-1
"8498"," (nicht|nichts|kein|keine|keinen) göttlicher "," NOT_göttlicher "," NOT_göttlicher ",-1
"8499"," (nicht|nichts|kein|keine|keinen) göttlichere "," NOT_göttlichere "," NOT_göttlichere ",-1
"8500"," (nicht|nichts|kein|keine|keinen) göttlicherem "," NOT_göttlicherem "," NOT_göttlicherem ",-1
"8501"," (nicht|nichts|kein|keine|keinen) göttlicheren "," NOT_göttlicheren "," NOT_göttlicheren ",-1
"8502"," (nicht|nichts|kein|keine|keinen) göttlicherer "," NOT_göttlicherer "," NOT_göttlicherer ",-1
"8503"," (nicht|nichts|kein|keine|keinen) göttlicheres "," NOT_göttlicheres "," NOT_göttlicheres ",-1
"8504"," (nicht|nichts|kein|keine|keinen) göttliches "," NOT_göttliches "," NOT_göttliches ",-1
"8505"," (nicht|nichts|kein|keine|keinen) göttlichst "," NOT_göttlichst "," NOT_göttlichst ",-1
"8506"," (nicht|nichts|kein|keine|keinen) göttlichste "," NOT_göttlichste "," NOT_göttlichste ",-1
"8507"," (nicht|nichts|kein|keine|keinen) göttlichstem "," NOT_göttlichstem "," NOT_göttlichstem ",-1
"8508"," (nicht|nichts|kein|keine|keinen) göttlichsten "," NOT_göttlichsten "," NOT_göttlichsten ",-1
"8509"," (nicht|nichts|kein|keine|keinen) göttlichster "," NOT_göttlichster "," NOT_göttlichster ",-1
"8510"," (nicht|nichts|kein|keine|keinen) göttlichstes "," NOT_göttlichstes "," NOT_göttlichstes ",-1
"26607"," (nicht|nichts|kein|keine|keinen) gottlos "," NOT_gottlos "," NOT_gottlos ",1
"26608"," (nicht|nichts|kein|keine|keinen) gottserbärmlich "," NOT_gottserbärmlich "," NOT_gottserbärmlich ",1
"26609"," (nicht|nichts|kein|keine|keinen) gottverdammt "," NOT_gottverdammt "," NOT_gottverdammt ",1
"19105"," (nicht|nichts|kein|keine|keinen) graben "," NOT_graben "," NOT_graben ",1
"938"," (nicht|nichts|kein|keine|keinen) gral "," NOT_gral "," NOT_gral ",-1
"19106"," (nicht|nichts|kein|keine|keinen) gram "," NOT_gram "," NOT_gram ",1
"8227"," (nicht|nichts|kein|keine|keinen) grandios "," NOT_grandios "," NOT_grandios ",-1
"8228"," (nicht|nichts|kein|keine|keinen) grandiose "," NOT_grandiose "," NOT_grandiose ",-1
"8229"," (nicht|nichts|kein|keine|keinen) grandiosem "," NOT_grandiosem "," NOT_grandiosem ",-1
"8230"," (nicht|nichts|kein|keine|keinen) grandiosen "," NOT_grandiosen "," NOT_grandiosen ",-1
"8231"," (nicht|nichts|kein|keine|keinen) grandioser "," NOT_grandioser "," NOT_grandioser ",-1
"8232"," (nicht|nichts|kein|keine|keinen) grandiosere "," NOT_grandiosere "," NOT_grandiosere ",-1
"8233"," (nicht|nichts|kein|keine|keinen) grandioserem "," NOT_grandioserem "," NOT_grandioserem ",-1
"8234"," (nicht|nichts|kein|keine|keinen) grandioseren "," NOT_grandioseren "," NOT_grandioseren ",-1
"8235"," (nicht|nichts|kein|keine|keinen) grandioserer "," NOT_grandioserer "," NOT_grandioserer ",-1
"8236"," (nicht|nichts|kein|keine|keinen) grandioseres "," NOT_grandioseres "," NOT_grandioseres ",-1
"8237"," (nicht|nichts|kein|keine|keinen) grandioses "," NOT_grandioses "," NOT_grandioses ",-1
"8238"," (nicht|nichts|kein|keine|keinen) grandiosest "," NOT_grandiosest "," NOT_grandiosest ",-1
"8239"," (nicht|nichts|kein|keine|keinen) grandioseste "," NOT_grandioseste "," NOT_grandioseste ",-1
"8240"," (nicht|nichts|kein|keine|keinen) grandiosestem "," NOT_grandiosestem "," NOT_grandiosestem ",-1
"8241"," (nicht|nichts|kein|keine|keinen) grandiosesten "," NOT_grandiosesten "," NOT_grandiosesten ",-1
"8242"," (nicht|nichts|kein|keine|keinen) grandiosester "," NOT_grandiosester "," NOT_grandiosester ",-1
"8243"," (nicht|nichts|kein|keine|keinen) grandiosestes "," NOT_grandiosestes "," NOT_grandiosestes ",-1
"26610"," (nicht|nichts|kein|keine|keinen) grantig "," NOT_grantig "," NOT_grantig ",1
"26799"," (nicht|nichts|kein|keine|keinen) grässlich "," NOT_grässlich "," NOT_grässlich ",1
"26800"," (nicht|nichts|kein|keine|keinen) gräßlich "," NOT_gräßlich "," NOT_gräßlich ",1
"26801"," (nicht|nichts|kein|keine|keinen) gräßliche "," NOT_gräßliche "," NOT_gräßliche ",1
"26802"," (nicht|nichts|kein|keine|keinen) gräßlichem "," NOT_gräßlichem "," NOT_gräßlichem ",1
"26803"," (nicht|nichts|kein|keine|keinen) gräßlichen "," NOT_gräßlichen "," NOT_gräßlichen ",1
"26804"," (nicht|nichts|kein|keine|keinen) gräßlicher "," NOT_gräßlicher "," NOT_gräßlicher ",1
"26805"," (nicht|nichts|kein|keine|keinen) gräßlichere "," NOT_gräßlichere "," NOT_gräßlichere ",1
"26806"," (nicht|nichts|kein|keine|keinen) gräßlicherem "," NOT_gräßlicherem "," NOT_gräßlicherem ",1
"26807"," (nicht|nichts|kein|keine|keinen) gräßlicheren "," NOT_gräßlicheren "," NOT_gräßlicheren ",1
"26808"," (nicht|nichts|kein|keine|keinen) gräßlicherer "," NOT_gräßlicherer "," NOT_gräßlicherer ",1
"26809"," (nicht|nichts|kein|keine|keinen) gräßlicheres "," NOT_gräßlicheres "," NOT_gräßlicheres ",1
"26810"," (nicht|nichts|kein|keine|keinen) gräßliches "," NOT_gräßliches "," NOT_gräßliches ",1
"19124"," (nicht|nichts|kein|keine|keinen) grässlichkeit "," NOT_grässlichkeit "," NOT_grässlichkeit ",1
"26811"," (nicht|nichts|kein|keine|keinen) gräßlichst "," NOT_gräßlichst "," NOT_gräßlichst ",1
"26812"," (nicht|nichts|kein|keine|keinen) gräßlichste "," NOT_gräßlichste "," NOT_gräßlichste ",1
"26813"," (nicht|nichts|kein|keine|keinen) gräßlichstem "," NOT_gräßlichstem "," NOT_gräßlichstem ",1
"26814"," (nicht|nichts|kein|keine|keinen) gräßlichsten "," NOT_gräßlichsten "," NOT_gräßlichsten ",1
"26815"," (nicht|nichts|kein|keine|keinen) gräßlichster "," NOT_gräßlichster "," NOT_gräßlichster ",1
"26816"," (nicht|nichts|kein|keine|keinen) gräßlichstes "," NOT_gräßlichstes "," NOT_gräßlichstes ",1
"26611"," (nicht|nichts|kein|keine|keinen) gratis "," NOT_gratis "," NOT_gratis ",1
"939"," (nicht|nichts|kein|keine|keinen) gratulation "," NOT_gratulation "," NOT_gratulation ",-1
"940"," (nicht|nichts|kein|keine|keinen) gratulationen "," NOT_gratulationen "," NOT_gratulationen ",-1
"8244"," (nicht|nichts|kein|keine|keinen) gratulieren "," NOT_gratulieren "," NOT_gratulieren ",-1
"8245"," (nicht|nichts|kein|keine|keinen) gratulierend "," NOT_gratulierend "," NOT_gratulierend ",-1
"26612"," (nicht|nichts|kein|keine|keinen) grau "," NOT_grau "," NOT_grau ",1
"26613"," (nicht|nichts|kein|keine|keinen) graubraun "," NOT_graubraun "," NOT_graubraun ",1
